"year","district","light","visibility","road_condition","Fatality"
2019,"Scarborough","Dark","Clear","Snow","Fatal"
2018,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"North York","Dusk","Clear","Dry","Non-Fatal Injury"
2018,"North York","Dusk","Clear","Dry","Non-Fatal Injury"
2018,"North York","Dark","Clear","Dry","Fatal"
2018,"North York","Dark","Clear","Dry","Fatal"
2019,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Etobicoke York","Daylight","Clear","Gravel","Non-Fatal Injury"
2019,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Etobicoke York","Daylight","Clear","Gravel","Non-Fatal Injury"
2019,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2018,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2019,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2018,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Scarborough","Daylight","Clear","Wet","Fatal"
2018,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Scarborough","Daylight","Clear","Wet","Fatal"
2018,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Clear","Dry","Fatal"
2019,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Clear","Dry","Fatal"
2019,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2019,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2019,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2021,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2020,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"North York","Dark","Clear","Dry","Fatal"
2020,"North York","Dark","Clear","Dry","Fatal"
2020,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"None","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2020,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2021,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2020,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2020,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2020,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2020,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2020,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2020,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2020,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2020,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2020,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2020,"North York","Dark","Rain","Wet","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2020,"North York","Dark","Rain","Wet","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2021,"Scarborough","Dawn","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2021,"Scarborough","Dawn","Clear","Dry","Non-Fatal Injury"
2021,"Scarborough","Dawn","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2020,"North York","Daylight","Rain","Wet","Non-Fatal Injury"
2021,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"North York","Daylight","Rain","Wet","Non-Fatal Injury"
2019,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"North York","Dark","Rain","Wet","Non-Fatal Injury"
2020,"North York","Dark","Rain","Wet","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2020,"Scarborough","Dusk","Clear","Dry","Fatal"
2020,"Scarborough","Dusk","Clear","Dry","Fatal"
2020,"Etobicoke York","Dark","Clear","Dry","Fatal"
2020,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2020,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2020,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2020,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2020,"Scarborough","Dark","Rain","Wet","Fatal"
2020,"Scarborough","Dark","Rain","Wet","Fatal"
2021,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"Etobicoke York","Dark","Clear","Wet","Fatal"
2021,"Etobicoke York","Dark","Clear","Wet","Fatal"
2021,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2021,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2021,"North York","Dark","Snow","Wet","Non-Fatal Injury"
2021,"North York","Dark","Snow","Wet","Non-Fatal Injury"
2021,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2021,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2021,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2020,"North York","Dark","Rain","Wet","Non-Fatal Injury"
2020,"North York","Dark","Rain","Wet","Non-Fatal Injury"
2019,"Scarborough","Daylight","Clear","Wet","Fatal"
2020,"Toronto and East York","Dark","Clear","Dry","Fatal"
2019,"Scarborough","Daylight","Clear","Wet","Fatal"
2020,"Toronto and East York","Dark","Clear","Dry","Fatal"
2019,"North York","Daylight","Clear","Dry","Fatal"
2019,"North York","Daylight","Clear","Dry","Fatal"
2021,"Scarborough","Daylight","Snow","Wet","Non-Fatal Injury"
2021,"Scarborough","Daylight","Snow","Wet","Non-Fatal Injury"
2019,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2021,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2019,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2021,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2021,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2019,"None","Dark","Clear","Dry","Fatal"
2021,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2019,"None","Dark","Clear","Dry","Fatal"
2020,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2020,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2020,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2020,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2020,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2020,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2020,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2020,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2020,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2020,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2020,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Clear","Dry","Fatal"
2019,"Etobicoke York","Dark","Clear","Dry","Fatal"
2020,"Etobicoke York","Daylight","Snow","Wet","Non-Fatal Injury"
2020,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"North York","Dark","Clear","Wet","Fatal"
2020,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"North York","Dark","Clear","Wet","Fatal"
2019,"North York","Dark","Snow","Wet","Non-Fatal Injury"
2020,"Etobicoke York","Daylight","Clear","Snow","Non-Fatal Injury"
2020,"Etobicoke York","Daylight","Clear","Snow","Non-Fatal Injury"
2019,"North York","Dark","Snow","Wet","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2020,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2020,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2020,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2020,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2020,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2020,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2020,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2020,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2020,"Etobicoke York","Dark","Clear","Dry","Fatal"
2020,"Etobicoke York","Dark","Clear","Dry","Fatal"
2020,"North York","Daylight","Clear","Dry","Fatal"
2019,"Etobicoke York","Dark","Clear","Dry","Fatal"
2020,"North York","Daylight","Clear","Dry","Fatal"
2020,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Clear","Dry","Fatal"
2019,"North York","Dawn","Clear","Wet","Non-Fatal Injury"
2020,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Clear","Dry","Fatal"
2020,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"North York","Dawn","Clear","Wet","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Clear","Dry","Fatal"
2020,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2019,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2019,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Scarborough","Dusk","Clear","Dry","Non-Fatal Injury"
2019,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2021,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"Scarborough","Dark","Clear","Snow","Non-Fatal Injury"
2022,"Scarborough","Dark","Clear","Snow","Non-Fatal Injury"
2022,"None","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"None","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"None","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"None","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2022,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2021,"Toronto and East York","Dark","Clear","Wet","Fatal"
2021,"Toronto and East York","Dark","Clear","Wet","Fatal"
2021,"Toronto and East York","Dark","Clear","Wet","Fatal"
2021,"Etobicoke York","Dark","Clear","Dry","Fatal"
2021,"Etobicoke York","Dark","Clear","Dry","Fatal"
2022,"Toronto and East York","Dark","Snow","Wet","Non-Fatal Injury"
2021,"Etobicoke York","Dark","Clear","Dry","Fatal"
2021,"Etobicoke York","Dark","Clear","Dry","Fatal"
2021,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"North York","Daylight","Clear","Snow","Non-Fatal Injury"
2022,"North York","Daylight","Clear","Snow","Non-Fatal Injury"
2021,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2021,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2021,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2022,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2021,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2021,"None","Dark","Clear","Dry","Non-Fatal Injury"
2021,"None","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2021,"Scarborough","Daylight","Clear","Dry","Fatal"
2021,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2021,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"None","Dark","Clear","Dry","Fatal"
2022,"Scarborough","Daylight","Clear","Dry","Fatal"
2022,"Scarborough","Daylight","Clear","Dry","Fatal"
2021,"Scarborough","Dark","Strong wind","Dry","Fatal"
2021,"Scarborough","Dark","Strong wind","Dry","Fatal"
2021,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2021,"Scarborough","Dark","Clear","Dry","None"
2021,"Scarborough","Dark","Clear","Dry","None"
2021,"Scarborough","Daylight","Snow","Wet","Fatal"
2021,"Toronto and East York","Daylight","Clear","Wet","Non-Fatal Injury"
2021,"Toronto and East York","Daylight","Clear","Wet","Non-Fatal Injury"
2021,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2021,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2021,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2021,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2021,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2021,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2021,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2021,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2021,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2022,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"North York","Daylight","Fog","Dry","Non-Fatal Injury"
2022,"North York","Daylight","Fog","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"None","Dusk","Clear","Wet","Non-Fatal Injury"
2022,"None","Dusk","Clear","Wet","Non-Fatal Injury"
2022,"Toronto and East York","Dusk","Rain","Wet","Fatal"
2022,"Toronto and East York","Dusk","Rain","Wet","Fatal"
2022,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"None","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"None","Daylight","Clear","Dry","Non-Fatal Injury"
2022,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Etobicoke York","Daylight","Clear","Dry","Fatal"
2022,"Etobicoke York","Daylight","Clear","Dry","Fatal"
2022,"Etobicoke York","Daylight","Clear","Dry","Fatal"
2022,"Etobicoke York","Daylight","Clear","Dry","Fatal"
2022,"Etobicoke York","Dark","Snow","Snow","Non-Fatal Injury"
2022,"Etobicoke York","Dark","Snow","Snow","Non-Fatal Injury"
2022,"Etobicoke York","Dark","Snow","Snow","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2022,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
